gender,senior_citizen,Partner,Dependents,tenure,contract,paperless_billing,monthly_charges,total_charges,phone_service,charge_per_tenure,total_addons,high_risk_flag,payment_risk_flag,tenure_group,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
0,0,0,0,0.6722515261016999,2,0,1.1853170293532507,1.148930681824577,1,-0.42793145307469926,1.0471678523539008,0,0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
0,0,1,0,1.5677776925507676,2,1,-0.5933202416428212,0.4231085884068527,0,-0.5844935384258312,0.5079352703082123,0,1,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,0,1,1,0.5094285867473239,2,0,-1.462728758435677,-0.6174565377518766,1,-0.607549710866962,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,0.8350744654560759,0,1,1.1106540842088262,1.250619930169381,1,-0.4499012628981995,0.5079352703082123,0,0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
0,0,0,0,-0.2639803751859618,0,1,-0.6795974226986006,-0.48948385477555695,0,-0.47016074584551587,0.5079352703082123,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1.4049547531963917,2,0,0.704155827311403,1.5728443078263687,1,-0.5138503521828323,1.5864004343995892,0,0,3.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,-1.2409180113122174,0,1,0.634470411843273,-0.9501021436642647,1,2.566629119099584,-0.5705298937831644,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,-0.6303319887333076,0,1,0.5880134681978536,-0.36388063001309673,1,-0.13097434976439357,-0.5705298937831644,0,0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,-0.7931549280876836,0,1,0.5664441729339085,-0.5143192871652695,1,0.014756833210775746,-0.5705298937831644,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,0,1,1.5677776925507676,2,0,1.3860773929638146,2.2303250833165706,1,-0.489087368072614,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,1.4456604880349857,1,0,-0.2216646924794628,0.7355699206456227,1,-0.5625291527659576,-0.031297311737476054,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,-1.2816237461508113,0,0,-1.5008898192872717,-1.0002776152855306,1,0.47457093264512956,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,1,-0.9152721326034655,1,1,-1.4925939364934466,-0.9126076613727286,1,-0.4508900032142887,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,0.346605647392948,2,0,0.44864263726159415,0.3629287376604023,1,-0.4446459834870536,1.5864004343995892,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,1,1,0,-0.06045170099299184,1,1,-0.4821554122055666,-0.31559194919175615,0,-0.4783711678820598,1.0471678523539008,0,0,2.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,-0.8745663977648716,0,1,0.14667250356636527,-0.6963945993580481,1,0.005777160129991511,0.5079352703082123,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,-1.2816237461508113,0,1,-1.3250171040581826,-0.9979520359274833,1,0.7797427231462839,-1.109762475828853,0,1,0.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,1,-0.4268033145403377,0,0,-1.4859572302583868,-0.8191456984927146,1,-0.558857411234087,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,0.9978974048104517,2,1,0.8468450113651922,1.2858546513865883,1,-0.48015812046144196,-0.031297311737476054,0,0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-0.8338606629262776,0,1,-0.4539494107065617,-0.7403392734539798,1,-0.20575398783349597,-0.5705298937831644,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1.4049547531963917,2,1,-1.3051069853530026,-0.22333665484657794,1,-0.6163928156392412,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,-0.1418631706701798,0,0,-1.034661206274309,-0.566074397595775,0,-0.5301927926841427,-0.5705298937831644,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,-1.1595065416350294,0,1,-1.4743429943470319,-0.9748717577702591,1,-0.1875942731592619,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.30468611002455576,0,1,-0.5535000042324613,-0.44121711338212244,0,-0.446038017364521,0.5079352703082123,0,1,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0,0,1,1,1.6084834273893616,2,0,-0.30794187353524244,0.6935997950612409,0,-0.5719577094766889,1.5864004343995892,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,0,1,1,1.6084834273893616,2,1,0.8120023036311275,1.7890354304131428,1,-0.5187163141320832,2.1256330164452777,0,1,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,0,-0.9559778674420595,0,0,-0.8023764880472101,-0.8512211420914423,0,-0.1904732523149331,-0.031297311737476054,1,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,0.8350744654560759,2,0,0.1582867394777205,0.6084748147855474,1,-0.5111062271706184,0.5079352703082123,0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1.4456604880349857,2,1,1.522129870782544,2.305511502750798,1,-0.47482459935695753,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.9978974048104517,1,1,-0.3792864655621371,0.3231525548666312,1,-0.5535224513594098,-0.031297311737476054,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,1,-0.7117434584104956,0,1,-1.3167212212643575,-0.8356660877060128,1,-0.4780112954876009,-1.109762475828853,0,1,1.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.38609757970174374,2,1,-1.5025489958460367,-0.8107867764604879,1,-0.5654602873411158,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.8338606629262776,2,1,-1.3582006352334823,-0.8906024151829036,1,-0.44714531703977917,-1.109762475828853,0,0,1.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,0.1023712383613841,1,0,-0.39090070147349204,-0.16166492300251226,0,-0.48972714121831873,1.0471678523539008,0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,0,1,0,-0.5489205190561197,0,0,0.8202981864249524,-0.2361931595995564,1,-0.14354589207749147,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,-0.9966836022806536,0,0,0.6494030008721581,-0.7181585118409058,1,0.4214697615516374,-0.5705298937831644,1,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.8350744654560759,2,0,-1.5025489958460367,-0.5797865400370916,1,-0.6178417136456901,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.7931549280876836,0,1,-1.477661347464562,-0.898500609229102,1,-0.4919434981873672,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,1,0,0,-1.2816237461508113,0,1,0.3441145140593994,-0.9758809714539399,1,3.6759957537515784,-0.5705298937831644,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.38609757970174374,0,0,0.6859048851649877,-0.1890892078851455,1,-0.24901249514691556,-0.5705298937831644,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,-0.7524491932490895,0,1,-0.6165487134655309,-0.7137486868317785,0,-0.303905031048381,-0.031297311737476054,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,-0.10115743583158582,2,1,-0.30794187353524244,-0.2832312930302489,1,-0.45301757725308384,-0.031297311737476054,0,1,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.9966836022806536,2,1,-1.4959122896109767,-0.9445953472598321,1,-0.4057569158445734,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.6710377235719016,0,1,0.21469874247573031,-0.4770661385807006,1,-0.17607835653657675,0.5079352703082123,0,0,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0,1.0386031396490458,0,1,1.127245849796476,1.5275832680560706,1,-0.46670886248874743,0.5079352703082123,0,1,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,-1.0373893371192475,0,1,1.1571110278542456,-0.7135073531248113,1,0.7768637439906126,0.5079352703082123,1,1,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
0,1,0,0,-1.0780950719578415,0,1,1.1056765545325309,-0.7629368841972695,1,0.9565942998518048,0.5079352703082123,1,1,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
0,0,1,0,1.5677776925507676,2,0,0.5614666432576133,1.5906371838582207,1,-0.5288332747495201,1.5864004343995892,0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,0,1,-0.6646648336697157,-0.9892201436208528,1,1.9255764271034481,-1.109762475828853,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.9978974048104517,0,1,1.26495750417397,1.5912295484116858,1,-0.4551407843500917,1.5864004343995892,0,1,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.2816237461508113,0,0,-1.5141632317573919,-1.0004531307087794,1,0.4515390993997595,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,-0.38609757970174374,0,1,-1.480979700582092,-0.8024278544282614,1,-0.5623413932558051,-1.109762475828853,0,0,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,0.26519417771576004,1,1,-0.2100504565681078,-0.0328366023378544,1,-0.4910386761670134,-0.031297311737476054,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.590840056424512,0,0,1.1886353824707805,1.039869785703321,1,-0.41803256307778286,1.0471678523539008,0,1,2.0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,-0.8745663977648716,0,0,-1.4925939364934466,-0.9146919070238088,1,-0.46829474083721045,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,0,0,1,0.346605647392948,0,1,0.7821371255733575,0.5904844839025399,1,-0.4170900401399143,-0.031297311737476054,0,0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.2002122764736234,2,0,0.20474368312314,-0.9153062110051797,1,1.387207324992921,1.0471678523539008,0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,-0.1418631706701798,1,1,0.3457736906181643,-0.024324104310284998,1,-0.37050541551624305,1.0471678523539008,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1.4863662228735797,1,1,1.3329837430833347,2.165625710421463,1,-0.48684359225446383,1.5864004343995892,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0.22448844287716607,0,1,-0.25816657677229266,-0.021362281542960607,1,-0.4909943841800031,-0.031297311737476054,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,-0.6710377235719016,0,1,0.29599839385521454,-0.4454294835400949,1,-0.15948188846270717,-1.109762475828853,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.428017117070136,2,1,0.4602568731729489,0.5094182977894761,1,-0.4535072569921716,1.5864004343995892,0,1,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-1.0780950719578415,1,1,-0.5203164730571613,-0.8967673944245197,0,0.1504801362638498,0.5079352703082123,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0,0,1,0,-0.30468611002455576,1,1,-1.2652867479426428,-0.6870484030700468,1,-0.5410443295016728,-1.109762475828853,0,1,2.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2816237461508113,0,1,0.1732193285066055,-0.9781407325282689,1,3.3794609007174383,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,0,0.346605647392948,0,1,0.9828974891839214,0.6810504422989478,1,-0.40050163643342745,0.5079352703082123,0,1,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,0.5094285867473239,0,1,1.2848676228791502,1.074380505799627,1,-0.40026321165863066,1.0471678523539008,0,0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-1.1188008067964355,0,1,0.6759498258123978,-0.8244331006180862,1,0.9774326251690444,-0.031297311737476054,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0.5094285867473239,1,0,1.6050886987207935,1.199171971729561,1,-0.3761048213523457,2.1256330164452777,0,1,2.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,1,0,0.46872285190873,0,0,1.3014593884668002,0.963718031441225,1,-0.39321736218876074,1.0471678523539008,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1.1607203441648277,2,1,0.2943392172964497,1.01654817383913,1,-0.5226702987612597,1.0471678523539008,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,0.7943687306174818,0,1,0.9397588986560317,1.0234152147737412,1,-0.45713190656380576,0.5079352703082123,0,0,3.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-1.0780950719578415,0,1,0.4685527559667738,-0.8182681213764703,1,0.6407291582010142,-0.5705298937831644,1,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,1,1.2828375486806096,2,1,-1.3449272227633626,-0.3293918493446971,1,-0.6165178753672703,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.5489205190561197,2,0,-1.4859572302583868,-0.8388034258965861,1,-0.5437239947157977,-1.109762475828853,0,1,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,1.5677776925507676,1,0,1.3545530383472797,2.230588356451444,1,-0.4906068292936627,1.0471678523539008,0,0,3.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,0,1,0,0.5094285867473239,0,0,0.5465340542287288,0.6478780273049147,1,-0.45596519967053123,-0.5705298937831644,0,0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0.7129572609402939,1,1,1.2267964433223755,1.3015194029115484,1,-0.4296543245223676,1.0471678523539008,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1.4456604880349857,2,0,1.7809614139498826,2.497020768943203,1,-0.4618066066530527,2.1256330164452777,0,1,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,1,0,0,-1.2816237461508113,0,1,0.1566275629189556,-0.97836012680733,1,3.350671109160726,-1.109762475828853,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,-0.8338606629262776,0,1,0.875051012864197,-0.5286676730158633,1,0.14902482811922477,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0.020959768684196134,0,1,0.8534817176002523,0.3028805234813886,1,-0.352712195322761,-0.031297311737476054,0,1,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,1,-0.019745966154397852,0,1,0.8767101894229619,0.26205124814812436,1,-0.34096534454320393,-0.031297311737476054,0,1,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,1.5677776925507676,2,1,-1.5042081724048018,-0.4001245649139848,1,-0.628397970549818,-1.109762475828853,0,0,3.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,-0.6303319887333076,0,1,0.9165304268333218,-0.3004098650807303,1,-0.06763680833962572,-0.031297311737476054,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0,1,1,-0.5489205190561197,1,1,-0.5302715324097512,-0.5896154037390274,1,-0.37789479534913256,-0.5705298937831644,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0.8757802002946699,0,0,0.3009759235315097,0.7107564276838163,1,-0.5048054310386778,-1.109762475828853,0,0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0.9978974048104517,0,1,-0.20507292689181286,0.4993919792363853,0,-0.5430985613130138,1.5864004343995892,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,1.4456604880349857,2,0,0.5946501744329131,1.5257184166840514,1,-0.52147240654595,1.5864004343995892,0,0,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0.8350744654560759,0,1,-0.5385674152035762,0.0859434603458066,0,-0.5558903473699491,1.0471678523539008,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.631545791263106,0,1,1.4093058647865246,1.238246092830337,1,-0.40733676381661976,1.0471678523539008,0,0,2.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,0,1,1,0.14307697319997809,1,0,-0.37430893588584213,-0.1579571596863803,1,-0.49276606366041614,-0.031297311737476054,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.1023712383613841,1,0,-0.12377327551232817,-0.12204231620408376,1,-0.46397627210370346,0.5079352703082123,0,1,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1.4049547531963917,2,0,0.02389343821775623,0.887895368597721,1,-0.5485674537659269,0.5079352703082123,0,1,3.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.8350744654560759,0,1,-0.618207890024296,0.10860688937281475,0,-0.5610085325355869,0.5079352703082123,0,0,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,-0.4268033145403377,0,1,0.3607062796470494,-0.3002343496574815,1,-0.28022229816781563,-1.109762475828853,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,-0.10115743583158582,0,1,0.3258635719129846,-0.08250746711727963,1,-0.3820646716100888,1.0471678523539008,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,0.7129572609402939,2,1,1.1703844403243657,1.2018924607899182,1,-0.43349296339659593,1.0471678523539008,0,1,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,0,1,1,0.5094285867473239,2,0,-1.4793205240233267,-0.6011994216734516,1,-0.608801440934645,-1.109762475828853,0,1,2.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.1418631706701798,0,1,-1.3216987509406526,-0.696131326223175,0,-0.5633970189462179,-1.109762475828853,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.8338606629262776,0,1,-0.6480730680820658,-0.7812343670709623,1,-0.2575756126355788,-1.109762475828853,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2002122764736234,0,1,-0.9317922596308794,-0.9612254336126609,0,0.40115696417551233,-0.031297311737476054,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,-1.2816237461508113,0,1,-0.9848859095113592,-0.9934544532067314,0,1.3699334500588936,-0.5705298937831644,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,-1.2409180113122174,0,1,0.8169798333074222,-0.9275045329209749,1,2.777754257182143,-0.031297311737476054,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0,1,0,-0.22327464034736777,0,1,0.3706613389996392,-0.09036178230766582,1,-0.3467606921942305,-0.5705298937831644,0,1,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0.9164859351332638,0,1,0.680927355488693,1.130040834397419,1,-0.4840263055092713,-0.031297311737476054,0,1,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0,0,1,1,-1.2816237461508113,0,1,-1.4942531130522119,-1.000189857573906,1,0.4860868492678146,-1.109762475828853,0,1,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,1,-1.1595065416350294,0,0,0.5266239355235486,-0.8630464937328338,1,1.2012252715365574,-0.5705298937831644,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,1,1,0.9164859351332638,2,1,-1.3034478087942378,-0.39988323120701763,1,-0.6069998437300869,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,-0.9966836022806536,0,1,-0.34942128750436724,-0.8004533059167118,1,0.03632632783739225,-0.5705298937831644,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1.5270719577121736,2,1,1.6598415251600385,2.374686518938752,1,-0.4733025426079907,2.1256330164452777,0,0,3.0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.2828375486806096,2,0,-0.5667734167025811,0.37216523680887326,0,-0.5749719915515834,1.0471678523539008,0,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1,0,0,0,-0.8745663977648716,0,1,0.36402463276457964,-0.6287553431235215,1,0.06863487169548095,-0.5705298937831644,1,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,0,1,-0.5435449448798714,-0.987618565383707,1,2.1357419054674507,-0.5705298937831644,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,-1.2816237461508113,0,0,0.1599459160364854,-0.9783162479515178,1,3.356429067472068,-1.109762475828853,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,0,1,0.4984179340245439,-0.9738406046586722,1,3.9437408152290065,-0.5705298937831644,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,1,1,1.3642490183577978,1,1,-1.3017886322354726,-0.2565968275522355,1,-0.6155738610769607,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.7931549280876836,0,1,-0.4771778825292717,-0.7409316380074445,1,-0.24394000806311383,-0.5705298937831644,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1.6084834273893616,2,0,-1.3366313399695375,-0.2059167490891293,1,-0.6208609170524748,-1.109762475828853,0,0,3.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,1.6084834273893616,2,1,0.02223426165899086,0.9948062007841783,0,-0.5562613573676866,2.1256330164452777,0,0,3.0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0.7943687306174818,0,0,0.6925415914000478,0.9363595648423103,1,-0.47331937426927817,0.5079352703082123,0,0,3.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,-0.2639803751859618,0,0,0.695859944517578,-0.04514462139318027,1,-0.29337009991577656,-0.031297311737476054,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,0,0,1,0.020959768684196134,1,0,-1.0247061469217191,-0.5201332355603878,0,-0.5444183367474595,-0.031297311737476054,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-0.7931549280876836,0,1,0.6527213539896879,-0.5195847498627352,1,0.03614353551004804,-0.5705298937831644,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,-0.7931549280876836,0,1,-1.1242567404476187,-0.8565524230726262,0,-0.4043402753076558,-0.5705298937831644,0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
